Date,Close
2021-11-29,76000
2021-11-30,68000
2021-12-01,62700
2021-12-02,68700
2021-12-03,66000
2021-12-06,66000
2021-12-07,65600
2021-12-08,64600
2021-12-09,65100
2021-12-10,63300
2021-12-13,63000
2021-12-14,60600
2021-12-15,58200
2021-12-16,56400
2021-12-17,57000
2021-12-20,58400
2021-12-21,60900
2021-12-22,65700
2021-12-23,64900
2021-12-24,65800
2021-12-27,65200
2021-12-28,64800
2021-12-29,64500
2021-12-30,66400
2022-01-03,66500
2022-01-04,70000
2022-01-05,67600
2022-01-06,61700
2022-01-07,61000
2022-01-10,57500
2022-01-11,57200
2022-01-12,59400
2022-01-13,58000
2022-01-14,59000
2022-01-17,59300
2022-01-18,62900
2022-01-19,62300
2022-01-20,62500
2022-01-21,60800
2022-01-24,59200
2022-01-25,56700
2022-01-26,57200
2022-01-27,54800
2022-01-28,55000
2022-02-03,56200
2022-02-04,56900
2022-02-07,58200
2022-02-08,58600
2022-02-09,59800
2022-02-10,57100
2022-02-11,56800
2022-02-14,54600
2022-02-15,51700
2022-02-16,54700
2022-02-17,54200
2022-02-18,54200
2022-02-21,55800
2022-02-22,55100
2022-02-23,57700
2022-02-24,55300
2022-02-25,57300
2022-02-28,55800
2022-03-02,54100
2022-03-03,55100
2022-03-04,53000
2022-03-07,50700
2022-03-08,49250
2022-03-10,51900
2022-03-11,51400
2022-03-14,52200
2022-03-15,51300
2022-03-16,51300
2022-03-17,52600
2022-03-18,53500
2022-03-21,53500
2022-03-22,53700
2022-03-23,55700
2022-03-24,55600
2022-03-25,55100
2022-03-28,56700
2022-03-29,57500
2022-03-30,56200
2022-03-31,56800
2022-04-01,56300
2022-04-04,56200
2022-04-05,56500
2022-04-06,56700
2022-04-07,55400
2022-04-08,56200
2022-04-11,56100
2022-04-12,55400
2022-04-13,57000
2022-04-14,57500
2022-04-15,57100
2022-04-18,55700
2022-04-19,56500
2022-04-20,56700
2022-04-21,56300
2022-04-22,55400
2022-04-25,54500
2022-04-26,54400
2022-04-27,52800
